short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
FORM-001,C,0.0,0.95,179.89
FORM-002,C,0.0,0.95,114.15
FORM-003,Bg,0.0,0.95,81.8
FORM-004,Nr,0.0,1.05,19.89
FORM-005,Nr,0.0,1.05,46.5
FORM-006,A1,0.0,1.95,132.35
FORM-007,A,0.0,0.0,36.69
FORM-008,A1,0.0,1.05,44.63
FORM-009,A1,0.0,1.05,51.11
FORM-010,A,0.0,1.05,38.83
FORM-011, ,0.0,1.05,37.0
FORM-012, ,0.0,1.05,46.46
FORM-013,fa,0.0,1.05,55.01
FORM-014,B,0.0,1.05,139.76
FORM-015,C,9999.0,1.05,608.45
FORM-016,C,17.34,1.05,65.25
FORM-017,B,9999.0,0.85,334.41
FORM-018,C,16.85,1.05,390.82
FORM-019,A1,14.47,0.95,120.79
FORM-020,fa,14.12,0.95,337.75
FORM-021,A,9999.0,1.05,438.79
FORM-022,B,9999.0,0.85,430.99
FORM-023,B,0.0,0.85,105.74
FORM-024,B,9999.0,0.88,444.33
FORM-025,fa,0.0,0.95,115.64
FORM-026,fa,0.0,0.95,23.93
FORM-027,fa,0.0,0.95,21.36
FORM-028,fa,0.0,0.95,43.26
FORM-029, ,0.0,0.95,10.88
FORM-030, ,0.0,1.05,194.55
FORM-031,Bg,0.0,1.05,300.48
FORM-032,C,9999.0,1.05,811.87
FORM-033,C,9999.0,0.95,683.49
FORM-034,A,0.0,0.85,19.69
FORM-035,O,0.0,0.85,151.14
FORM-036,O,0.0,0.85,16.62
FORM-037, ,0.0,0.85,130.25
FORM-038,O,0.0,0.85,10.08
FORM-039, ,0.0,1.05,25.89
FORM-040, ,0.0,1.05,13.98
FORM-041,Or,0.0,0.85,96.32
FORM-042,fa,0.0,0.95,82.38
FORM-043, ,0.0,1.05,56.72
FORM-044, ,0.0,1.05,30.96
FORM-045,fa,0.0,0.95,115.88
FORM-046,fa,0.0,0.95,98.37
FORM-047,A1,0.0,0.95,56.32
FORM-048,A1,0.0,0.0,38.16
FORM-049,A1,0.0,0.0,44.73
FORM-050,A1,0.0,0.0,34.61
FORM-051,A1,0.0,0.95,34.1
FORM-052, ,0.0,0.95,70.09
FORM-053, ,0.0,0.85,5.9
FORM-054, ,0.0,1.05,292.88
FORM-055,B1,0.0,1.05,70.21
FORM-056,D,0.0,1.05,117.08
FORM-057,A1,0.0,1.05,153.21
FORM-058,Bg,0.0,1.15,48.46
FORM-059,Bg,0.0,1.15,103.55
FORM-060,Nd,0.0,0.0,104.06
FORM-061,Knt,0.0,0.0,13.41
FORM-062,Knt,0.0,0.0,29.04
FORM-063,pt,0.0,0.95,64.52
FORM-064,pt,0.0,0.0,43.96
FORM-065,A,0.0,1.05,31.83
FORM-066,A,0.0,0.0,34.65
FORM-067,A,0.0,1.05,28.24
FORM-068,A,0.0,0.0,29.67
FORM-069,A,0.0,1.05,38.78
FORM-070,A,0.0,1.05,26.77
FORM-071,A1,0.0,1.05,34.23
FORM-072,A,0.0,1.05,36.85
FORM-073,C,0.0,0.95,329.76
FORM-074,A,0.0,0.95,249.82
FORM-075,B1,0.0,0.0,115.05
FORM-076,B1,0.0,0.95,255.17
FORM-077,C,0.0,0.95,513.57
FORM-078,C,0.0,0.0,214.99
FORM-079,C,0.0,1.05,258.81
FORM-080,C,0.0,1.15,311.23
FORM-081,Bg,0.0,1.15,226.21
FORM-082,B,0.0,1.05,202.99
FORM-083,SU,0.0,0.95,1070.36
FORM-084,SU,13.33,0.95,60.8
FORM-085,SU,16.61,0.95,192.11
FORM-086,pt,7.14,0.95,137.84
FORM-087,B,0.0,0.95,75.5
FORM-088,C,0.0,0.0,484.82
FORM-089,SU,0.0,0.0,10.11
FORM-090,Ka,9999.0,1.05,597.35
FORM-091,A,0.0,0.0,19.96
FORM-092,Bg,9999.0,1.05,1094.42
FORM-093,Bg,9999.0,0.85,561.97
FORM-094,Or,11.93,0.85,128.03
FORM-095,fa,13.6,0.85,213.08
FORM-096,Or,13.54,0.85,74.9
FORM-097,Or,7.24,0.85,164.43
FORM-098,C,9999.0,0.85,15946.02
FORM-099,B1,0.0,0.95,114.42
FORM-100,A,9999.0,0.0,157.77
FORM-101,fa,0.0,0.85,168.28
FORM-102,C,0.0,0.95,265.0
FORM-103,A,0.0,0.85,34.47
FORM-104,A1,0.0,0.0,32.6
FORM-105,A1,0.0,0.0,25.4
FORM-106,A1,0.0,0.0,28.17
FORM-107,A1,0.0,0.0,38.78
FORM-108,C,0.0,0.85,203.12
FORM-109,fa,0.0,0.85,82.64
FORM-110,fa,0.0,1.05,93.83
FORM-111,C,0.0,1.05,213.02
FORM-112,C,0.0,0.95,268.55
FORM-113,B,0.0,0.85,92.63
FORM-114,B,0.0,0.95,77.25
FORM-115,Bg,0.0,0.85,435.08
FORM-116,A,0.0,0.85,121.25
FORM-117,Bg,0.0,0.95,360.56
FORM~NO_BUILDING,,,,
